FECHA_CORTE,MODALIDAD,ESCUELA DE PROFESIONAL,UUID,SEXO,F_NACIMIENTO,PAIS_NACIMIENTO,DEPARTAMENTO_NACIMIENTO,PROVINCIA_NACIMIENTO,DISTRITO_NACIMIENTO,UBIGEO_NACIMIENTO,ESTADO_CIVIL,AÑO_EGRESO,TIPO_COLEGIO,PAIS_COLEGIO,NOMBRE_COLEGIO,DEPARTAMENTO_COLEGIO,PROVINCIA_COLEGIO,DISTRITO_COLEGIO,ESTADO_BIOMETRICO,PUNTAJE_TOTAL
20230718,EXAMEN CEPREUNA,Educación Inicial,YC7V2s8tU1D6E,FEMENINO,20021117,Perú,PUNO,PUNO,PUNO,210101,SOLTERO,2019,ESTATAL,Perú,45 EMILIO ROMERO PADILLA,PUNO,PUNO,PUNO,PASO CONTROL BIOMETRICO,1128.0
20230718,EXAMEN CEPREUNA,Educación Inicial,Jl7e2F1dz0D9d,FEMENINO,20011231,Perú,PUNO,PUNO,PUNO,210101,SOLTERO,2018,ESTATAL,Perú,IES. CARLOS RUBINA BURGOS PUNO,PUNO,PUNO,PUNO,PASO CONTROL BIOMETRICO,1128.0
20230718,EXAMEN CEPREUNA,Educación Inicial,HV5F9V2ru9q7m,FEMENINO,20011224,Perú,PUNO,PUNO,PUNO,210101,SOLTERO,2018,ESTATAL,Perú,JOSE CARLOS MARIATEGUI APLICACIÓN UNA-P,PUNO,PUNO,PUNO,PASO CONTROL BIOMETRICO,1120.8
20230718,EXAMEN CEPREUNA,Educación Inicial,lG8h9p3Sq6V9s,FEMENINO,20030825,Perú,PUNO,PUNO,PUNO,210101,SOLTERO,2020,ESTATAL,Perú,45 EMILIO ROMERO PADILLA,PUNO,PUNO,PUNO,PASO CONTROL BIOMETRICO,1080.0
20230718,EXAMEN CEPREUNA,Educación Fisica,Vi5k4Y9rf7l8R,MASCULINO,20041225,Perú,PUNO,PUNO,PUNO,210101,SOLTERO,2021,ESTATAL,Perú,GRAN UNIDAD ESCOLAR SAN CARLOS,PUNO,PUNO,PUNO,PASO CONTROL BIOMETRICO,1164.0
20230718,EXAMEN CEPREUNA,Educación Fisica,Sh2g2v2RB3t4P,MASCULINO,20001230,Perú,PUNO,PUNO,PUNO,210101,SOLTERO,2017,ESTATAL,Perú,MICAELA BASTIDAS,PUNO,YUNGUYO,YUNGUYO,PASO CONTROL BIOMETRICO,1104.0
20230718,EXAMEN CEPREUNA,"Educ. Sec.: Lengua, Lit. Psicol. y Filosof.",SH8S2M7Nc2z9T,MASCULINO,20010428,Perú,PUNO,PUNO,PUNO,210101,SOLTERO,2017,ESTATAL,Perú,NUESTRA SEÑORA DEL CARMEN,PUNO,EL COLLAO,ILAVE,PASO CONTROL BIOMETRICO,1464.0
20230718,EXAMEN CEPREUNA,"Educ. Sec.: Lengua, Lit. Psicol. y Filosof.",Xf8Z7y9xT2Q6E,FEMENINO,20030912,Perú,PUNO,PUNO,PUNO,210101,SOLTERO,2019,ESTATAL,Perú,IES. CARLOS RUBINA BURGOS PUNO,PUNO,PUNO,PUNO,PASO CONTROL BIOMETRICO,1332.0
20230718,EXAMEN CEPREUNA,"Educ. Sec.: Lengua, Lit. Psicol. y Filosof.",zF6u0Q4bx6E7X,FEMENINO,20001115,Perú,PUNO,PUNO,PUNO,210101,SOLTERO,2018,PARTICULAR,Perú,I.E.P. JAMES BALDWIN,PUNO,PUNO,PUNO,PASO CONTROL BIOMETRICO,1104.0
20230718,EXAMEN CEPREUNA,"Educ. Sec.: Lengua, Lit. Psicol. y Filosof.",sL2D3C5Pb1s5G,FEMENINO,20000722,Perú,PUNO,PUNO,PUNO,210101,SOLTERO,2016,PARTICULAR,Perú,ADVENTISTA PUNO,PUNO,PUNO,PUNO,PASO CONTROL BIOMETRICO,1056.0
20230718,EXAMEN CEPREUNA,Educ. Sec.: Ciencias Sociales,mj4q1i0CB6A2d,FEMENINO,20010424,Perú,PUNO,PUNO,PUNO,210101,SOLTERO,2017,ESTATAL,Perú,SANTA ROSA,PUNO,PUNO,PUNO,PASO CONTROL BIOMETRICO,1176.0
20230718,EXAMEN CEPREUNA,Educ. Sec.: Ciencias Sociales,wT3P1C0Qi0Z8V,FEMENINO,20031230,Perú,PUNO,PUNO,PUNO,210101,SOLTERO,2020,ESTATAL,Perú,SECUNDARIA JOSÉ ANTONIO ENCINAS PUNO,PUNO,PUNO,PUNO,PASO CONTROL BIOMETRICO,1092.0
20230718,EXAMEN CEPREUNA,Educ. Sec.: Ciencias Sociales,UH1U1q4Bl2d2d,FEMENINO,20030830,Perú,PUNO,PUNO,PUNO,210101,SOLTERO,2020,PARTICULAR,Perú,NUESTRA SEÑORA DE LA MERCED,PUNO,PUNO,PUNO,PASO CONTROL BIOMETRICO,1056.0
20230718,EXAMEN CEPREUNA,Educ. Sec.: Ciencias Sociales,Al9O5D1hi1p3a,FEMENINO,19950111,Perú,PUNO,PUNO,PUNO,210101,SOLTERO,2011,ESTATAL,Perú,INDEPENDENCIA NACIONAL,PUNO,PUNO,PUNO,PASO CONTROL BIOMETRICO,919.2
20230718,EXAMEN CEPREUNA,"Educ. Sec.: Matemática, Física, Comp. e Informática",Oz8d0B9iv9J5e,FEMENINO,20041023,Perú,PUNO,PUNO,PUNO,210101,SOLTERO,2021,ESTATAL,Perú,SANTA ROSA,PUNO,PUNO,PUNO,PASO CONTROL BIOMETRICO,876.0
20230718,EXAMEN CEPREUNA,"Educ. Sec.: Matemática, Física, Comp. e Informática",ix2j9u5kA1n0m,MASCULINO,20050704,Perú,PUNO,PUNO,PUNO,210101,SOLTERO,2021,PARTICULAR,Perú,PRINSTON,PUNO,PUNO,PUNO,PASO CONTROL BIOMETRICO,792.0
20230718,EXAMEN CEPREUNA,Antropología,Ot8x0z3ic7h3t,MASCULINO,20010101,Perú,PUNO,PUNO,PUNO,210101,SOLTERO,2017,PARTICULAR,Perú,DIVINO MAESTRO,PUNO,PUNO,PUNO,PASO CONTROL BIOMETRICO,1000.0
20230718,EXAMEN CEPREUNA,Antropología,Mw3m9X1lG2V3n,FEMENINO,20030930,Perú,PUNO,PUNO,PUNO,210101,SOLTERO,2019,ESTATAL,Perú,SANTA ROSA,PUNO,PUNO,PUNO,PASO CONTROL BIOMETRICO,990.0
20230718,EXAMEN CEPREUNA,Antropología,dQ2z3p7PA9X6d,FEMENINO,20031207,Perú,PUNO,PUNO,PUNO,210101,SOLTERO,2020,ESTATAL,Perú,SECUNDARIA JOSÉ ANTONIO ENCINAS PUNO,PUNO,PUNO,PUNO,PASO CONTROL BIOMETRICO,976.0
20230718,EXAMEN CEPREUNA,Antropología,xp6g1h8Dq5K6X,FEMENINO,20030219,Perú,PUNO,PUNO,PUNO,210101,SOLTERO,2019,ESTATAL,Perú,COMERCIO 32 MARIANO H. CORNEJO,PUNO,SAN ROMAN,JULIACA,PASO CONTROL BIOMETRICO,890.0
20230718,EXAMEN CEPREUNA,Antropología,PR4n5a9eN7P3G,MASCULINO,20040906,Perú,PUNO,PUNO,PUNO,210101,SOLTERO,2021,ESTATAL,Perú,CEBA - GUE SAN CARLOS,PUNO,PUNO,PUNO,PASO CONTROL BIOMETRICO,856.0
20230718,EXAMEN CEPREUNA,Antropología,VJ2Y7D2id8W0T,MASCULINO,19991124,Perú,PUNO,PUNO,PUNO,210101,SOLTERO,2016,ESTATAL,Perú,GLORIOSO SAN CARLOS,PUNO,PUNO,PUNO,PASO CONTROL BIOMETRICO,820.0
20230718,EXAMEN CEPREUNA,Derecho,Eu8J1b1Rh2a8v,FEMENINO,20021112,Perú,PUNO,PUNO,PUNO,210101,SOLTERO,2019,ESTATAL,Perú,COAR PUNO,PUNO,PUNO,CHUCUITO,PASO CONTROL BIOMETRICO,1380.0
20230718,EXAMEN CEPREUNA,Derecho,lv6B9q8Ac9Q5O,FEMENINO,20021026,Perú,PUNO,PUNO,PUNO,210101,SOLTERO,2018,PARTICULAR,Perú,NUESTRA SEÑORA DE LA MERCED,PUNO,PUNO,PUNO,PASO CONTROL BIOMETRICO,1336.0
20230718,EXAMEN CEPREUNA,Derecho,dV2J4U2KM2h3d,FEMENINO,20050423,Perú,PUNO,PUNO,PUNO,210101,SOLTERO,2021,ESTATAL,Perú,IES. CARLOS RUBINA BURGOS PUNO,PUNO,PUNO,PUNO,PASO CONTROL BIOMETRICO,1300.0
20230718,EXAMEN CEPREUNA,Derecho,IM2B4h4pe1H8f,FEMENINO,19950823,Perú,PUNO,PUNO,PUNO,210101,SOLTERO,2012,PARTICULAR,Perú,ALEXANDER FLEMING,PUNO,PUNO,PUNO,PASO CONTROL BIOMETRICO,1290.0
20230718,EXAMEN CEPREUNA,Turismo,ft0G4z8Ot1S5E,FEMENINO,20000426,Perú,PUNO,PUNO,PUNO,210101,SOLTERO,2017,PARTICULAR,Perú,PARROQUIAL VILLA FATIMA,PUNO,PUNO,PUNO,PASO CONTROL BIOMETRICO,880.0
20230718,EXAMEN CEPREUNA,Turismo,QF3W0Q0VW7X4k,FEMENINO,20020814,Perú,PUNO,PUNO,PUNO,210101,SOLTERO,2019,PARTICULAR,Perú,PARROQUIAL LA INMACULADA - PUNO,PUNO,PUNO,PUNO,PASO CONTROL BIOMETRICO,880.0
20230718,EXAMEN CEPREUNA,Turismo,dR4D6o9Xg0t2p,FEMENINO,20020906,Perú,PUNO,PUNO,PUNO,210101,SOLTERO,2019,ESTATAL,Perú,SANTA ROSA,PUNO,PUNO,PUNO,PASO CONTROL BIOMETRICO,818.0
20230718,EXAMEN CEPREUNA,Ciencias de la Comunicación Social,Bc2f1W8ur9K1W,FEMENINO,20030117,Perú,PUNO,PUNO,PUNO,210101,SOLTERO,2019,ESTATAL,Perú,SANTA ROSA,PUNO,PUNO,PUNO,PASO CONTROL BIOMETRICO,1256.0
20230718,EXAMEN CEPREUNA,Ciencias de la Comunicación Social,Kl6j0O6KO3B1x,MASCULINO,20040916,Perú,PUNO,PUNO,PUNO,210101,SOLTERO,2021,PARTICULAR,Perú,NUESTRA SEÑORA DE LA MERCED,PUNO,PUNO,PUNO,PASO CONTROL BIOMETRICO,1090.0
20230718,EXAMEN CEPREUNA,Ciencias de la Comunicación Social,zj2E0Z8MR3g5O,MASCULINO,20030630,Perú,PUNO,PUNO,PUNO,210101,SOLTERO,2019,ESTATAL,Perú,6085 BRIGIDA SILVA DE OCHOA,LIMA,LIMA,CHORRILLOS,PASO CONTROL BIOMETRICO,1080.0
20230718,EXAMEN CEPREUNA,Ciencias de la Comunicación Social,sj2X6f0kA1N8x,MASCULINO,20020306,Perú,PUNO,PUNO,PUNO,210101,SOLTERO,2019,ESTATAL,Perú,CEBA - GUE SAN CARLOS,PUNO,PUNO,PUNO,PASO CONTROL BIOMETRICO,850.0
20230718,EXAMEN CEPREUNA,Ciencias de la Comunicación Social,Ts3F2W2Mb1I4e,FEMENINO,20020825,Perú,PUNO,PUNO,PUNO,210101,SOLTERO,2019,PARTICULAR,Perú,PARROQUIAL VILLA FATIMA,PUNO,PUNO,PUNO,PASO CONTROL BIOMETRICO,820.0
20230718,EXAMEN CEPREUNA,Administración,yq6P6E0Bx3A7k,FEMENINO,20010330,Perú,PUNO,PUNO,PUNO,210101,SOLTERO,2017,ESTATAL,Perú,45 EMILIO ROMERO PADILLA,PUNO,PUNO,PUNO,PASO CONTROL BIOMETRICO,1362.0
20230718,EXAMEN CEPREUNA,Administración,rn5o5K0gA6f3b,FEMENINO,20010525,Perú,PUNO,PUNO,PUNO,210101,SOLTERO,2017,ESTATAL,Perú,SANTA ROSA,PUNO,PUNO,PUNO,PASO CONTROL BIOMETRICO,1154.0
20230718,EXAMEN CEPREUNA,Administración,LU7O7I0na8K3m,FEMENINO,20031105,Perú,PUNO,PUNO,PUNO,210101,SOLTERO,2020,ESTATAL,Perú,SANTA ROSA,PUNO,PUNO,PUNO,PASO CONTROL BIOMETRICO,1120.0
20230718,EXAMEN CEPREUNA,Administración,Nc5H3o8Iy8d9R,MASCULINO,20030214,Perú,PUNO,PUNO,PUNO,210101,SOLTERO,2020,ESTATAL,Perú,GLORIOSO SAN CARLOS,PUNO,PUNO,PUNO,PASO CONTROL BIOMETRICO,1090.0
20230718,EXAMEN CEPREUNA,Administración,ks0y4z8aU7D0G,MASCULINO,19891006,Perú,PUNO,PUNO,PUNO,210101,SOLTERO,2008,PARTICULAR,Perú,DOMINGO SAVIO,PUNO,PUNO,PUNO,PASO CONTROL BIOMETRICO,1084.0
20230718,EXAMEN CEPREUNA,Administración,mb6T7X8Pn5Z3J,FEMENINO,20020624,Perú,PUNO,PUNO,PUNO,210101,SOLTERO,2018,ESTATAL,Perú,SECUNDARIA MARIA AUXILIADORA,PUNO,PUNO,PUNO,PASO CONTROL BIOMETRICO,1080.0
20230718,EXAMEN CEPREUNA,Administración,Lf4e9u0vL4J0Z,FEMENINO,20020611,Perú,PUNO,PUNO,PUNO,210101,SOLTERO,2018,PARTICULAR,Perú,PARROQUIAL VILLA FATIMA,PUNO,PUNO,PUNO,PASO CONTROL BIOMETRICO,1070.0
20230718,EXAMEN CEPREUNA,Arte: Música,yR6I7c7PJ0N1j,MASCULINO,19990307,Perú,PUNO,PUNO,PUNO,210101,SOLTERO,2015,ESTATAL,Perú,GLORIOSO SAN CARLOS,PUNO,PUNO,PUNO,PASO CONTROL BIOMETRICO,910.0
20230718,EXAMEN CEPREUNA,Arte: Música,Hn0E5p9pW8e4W,MASCULINO,20030511,Perú,PUNO,PUNO,PUNO,210101,SOLTERO,2019,ESTATAL,Perú,SECUNDARIA MARIA AUXILIADORA,PUNO,PUNO,PUNO,PASO CONTROL BIOMETRICO,845.0
20230718,EXAMEN CEPREUNA,Arte: Artes Plásticas,Aw0I5U6Ur6F1e,MASCULINO,20020102,Perú,PUNO,PUNO,PUNO,210101,SOLTERO,2018,ESTATAL,Perú,GRAN UNIDAD ESCOLAR SAN CARLOS,PUNO,PUNO,PUNO,PASO CONTROL BIOMETRICO,1235.0
20230718,EXAMEN CEPREUNA,Arte: Artes Plásticas,Gt0l7h8VR3P4T,MASCULINO,20030902,Perú,PUNO,PUNO,PUNO,210101,SOLTERO,2020,ESTATAL,Perú,GRAN UNIDAD ESCOLAR SAN CARLOS,PUNO,PUNO,PUNO,PASO CONTROL BIOMETRICO,1157.0
20230718,EXAMEN CEPREUNA,Arte: Danza,Hs4m4x3jQ3q6S,FEMENINO,20010925,Perú,PUNO,PUNO,PUNO,210101,SOLTERO,2018,ESTATAL,Perú,SECUNDARIA MARIA AUXILIADORA,PUNO,PUNO,PUNO,PASO CONTROL BIOMETRICO,868.4
20230718,EXAMEN CEPREUNA,Ingeniería Agronómica,Eh3f3e3pq3K7j,FEMENINO,20020820,Perú,PUNO,PUNO,PUNO,210101,SOLTERO,2019,ESTATAL,Perú,SECUNDARIA MARIA AUXILIADORA,PUNO,PUNO,PUNO,PASO CONTROL BIOMETRICO,1188.0
20230718,EXAMEN CEPREUNA,Ingeniería Económica,Yt8I3J9Yk2g6Q,FEMENINO,19990118,Perú,PUNO,PUNO,PUNO,210101,SOLTERO,2016,PARTICULAR,Perú,SAN IGNACIO DE LOYOLA,PUNO,PUNO,PUNO,PASO CONTROL BIOMETRICO,1160.0
20230718,EXAMEN CEPREUNA,Ingeniería Económica,Kh8i7P3vb0Q3T,MASCULINO,19990226,Perú,PUNO,PUNO,PUNO,210101,SOLTERO,2015,PARTICULAR,Perú,PARROQUIAL LA INMACULADA - PUNO,PUNO,PUNO,PUNO,PASO CONTROL BIOMETRICO,1124.0
20230718,EXAMEN CEPREUNA,Ingeniería Económica,vc0q6M1xQ0V2m,MASCULINO,20021128,Perú,PUNO,PUNO,PUNO,210101,SOLTERO,2019,ESTATAL,Perú,JOSE CARLOS MARIATEGUI APLICACIÓN UNA-P,PUNO,PUNO,PUNO,PASO CONTROL BIOMETRICO,1060.0
20230718,EXAMEN CEPREUNA,Ingeniería Económica,Cu2P9D5EQ0V1o,MASCULINO,19940605,Perú,PUNO,PUNO,PUNO,210101,SOLTERO,2009,ESTATAL,Perú,AGRO INDUSTRIAL,PUNO,LAMPA,PUCARA,PASO CONTROL BIOMETRICO,1060.0
20230718,EXAMEN CEPREUNA,Ingeniería de Minas,wZ7s3u2oR5Y9I,MASCULINO,20040629,Perú,PUNO,PUNO,PUNO,210101,SOLTERO,2020,ESTATAL,Perú,GLORIOSO SAN CARLOS,PUNO,PUNO,PUNO,PASO CONTROL BIOMETRICO,910.0
20230718,EXAMEN CEPREUNA,Ingeniería de Minas,Gq2d4h3Tq6J7K,MASCULINO,20040103,Perú,PUNO,PUNO,PUNO,210101,SOLTERO,2020,ESTATAL,Perú,GLORIOSO SAN CARLOS,PUNO,PUNO,PUNO,PASO CONTROL BIOMETRICO,870.0
20230718,EXAMEN CEPREUNA,Ingeniería de Minas,fY9l9u0YW1w2j,MASCULINO,20040113,Perú,PUNO,PUNO,PUNO,210101,SOLTERO,2020,ESTATAL,Perú,GLORIOSO SAN CARLOS,PUNO,PUNO,PUNO,PASO CONTROL BIOMETRICO,820.0
20230718,EXAMEN CEPREUNA,Ingeniería de Minas,Pk7Q4g2CG3a1u,MASCULINO,20031002,Perú,PUNO,PUNO,PUNO,210101,SOLTERO,2020,PARTICULAR,Perú,SAN IGNACIO DE LOYOLA,PUNO,PUNO,PUNO,PASO CONTROL BIOMETRICO,810.0
20230718,EXAMEN CEPREUNA,Ingeniería de Minas,Va6a2v3LO4a5u,MASCULINO,20040926,Perú,PUNO,PUNO,PUNO,210101,SOLTERO,2020,ESTATAL,Perú,32 INDUSTRIAL,PUNO,PUNO,PUNO,PASO CONTROL BIOMETRICO,790.0
20230718,EXAMEN CEPREUNA,Ingeniería Geológica,Lb7O0S2sA4D2v,MASCULINO,19970526,Perú,PUNO,PUNO,PUNO,210101,SOLTERO,2013,ESTATAL,Perú,45 EMILIO ROMERO PADILLA,PUNO,PUNO,PUNO,PASO CONTROL BIOMETRICO,900.0
20230718,EXAMEN CEPREUNA,Ingeniería Geológica,ke5R2m4ks8K0y,FEMENINO,20031118,Perú,PUNO,PUNO,PUNO,210101,SOLTERO,2020,ESTATAL,Perú,IES. CARLOS RUBINA BURGOS PUNO,PUNO,PUNO,PUNO,PASO CONTROL BIOMETRICO,890.0
20230718,EXAMEN CEPREUNA,Ingeniería Geológica,hD5T4g3AR3l9u,MASCULINO,20040419,Perú,PUNO,PUNO,PUNO,210101,SOLTERO,2020,ESTATAL,Perú,GRAN UNIDAD ESCOLAR SAN CARLOS,PUNO,PUNO,PUNO,PASO CONTROL BIOMETRICO,840.0
20230718,EXAMEN CEPREUNA,Ingeniería Metalúrgica,Kj5K8z2MK4z1f,MASCULINO,20040310,Perú,PUNO,PUNO,PUNO,210101,SOLTERO,2020,PARTICULAR,Perú,PRINSTON,PUNO,PUNO,PUNO,PASO CONTROL BIOMETRICO,1032.0
20230718,EXAMEN CEPREUNA,Ingeniería Metalúrgica,mv0F9N8HN3Q5s,MASCULINO,20031218,Perú,PUNO,PUNO,PUNO,210101,SOLTERO,2020,ESTATAL,Perú,GRAN UNIDAD ESCOLAR SAN CARLOS,PUNO,PUNO,PUNO,PASO CONTROL BIOMETRICO,828.0
20230718,EXAMEN CEPREUNA,Ingeniería Química,jN6Q4w3om6q1p,FEMENINO,20030510,Perú,PUNO,PUNO,PUNO,210101,SOLTERO,2019,ESTATAL,Perú,SECUNDARIA MARIA AUXILIADORA,PUNO,PUNO,PUNO,PASO CONTROL BIOMETRICO,1020.0
20230718,EXAMEN CEPREUNA,Ingeniería Estadística e Informática,Kj3m8A1su8h6q,MASCULINO,20040518,Perú,PUNO,PUNO,PUNO,210101,SOLTERO,2020,ESTATAL,Perú,INDEPENDENCIA NACIONAL,PUNO,PUNO,PUNO,PASO CONTROL BIOMETRICO,1332.0
20230718,EXAMEN CEPREUNA,Ingeniería Estadística e Informática,MD9M4V2dX3L2Y,MASCULINO,20040820,Perú,PUNO,PUNO,PUNO,210101,SOLTERO,2020,ESTATAL,Perú,GLORIOSO SAN CARLOS,PUNO,PUNO,PUNO,PASO CONTROL BIOMETRICO,1332.0
20230718,EXAMEN CEPREUNA,Ingeniería Estadística e Informática,SU8L2X8Fw7H3a,FEMENINO,20040325,Perú,PUNO,PUNO,PUNO,210101,SOLTERO,2020,ESTATAL,Perú,IES. CARLOS RUBINA BURGOS PUNO,PUNO,PUNO,PUNO,PASO CONTROL BIOMETRICO,792.0
20230718,EXAMEN CEPREUNA,Ing. Topográfica y Agrimensura,QF2F7d6rI7q2f,MASCULINO,20031208,Perú,PUNO,PUNO,PUNO,210101,SOLTERO,2020,ESTATAL,Perú,32 INDUSTRIAL,PUNO,PUNO,PUNO,PASO CONTROL BIOMETRICO,1200.0
20230718,EXAMEN CEPREUNA,Ingeniería Agroindustrial,KD3x6J7oU7C9y,MASCULINO,20031013,Perú,PUNO,PUNO,PUNO,210101,SOLTERO,2020,PARTICULAR,Perú,CLAUDIO GALENO,PUNO,PUNO,PUNO,PASO CONTROL BIOMETRICO,1164.0
20230718,EXAMEN CEPREUNA,Ingeniería Agroindustrial,gx8z5W4Gu9S6A,FEMENINO,20011119,Perú,PUNO,PUNO,PUNO,210101,SOLTERO,2018,ESTATAL,Perú,SANTA ROSA,PUNO,PUNO,PUNO,PASO CONTROL BIOMETRICO,1056.0
20230718,EXAMEN CEPREUNA,Ingeniería Agroindustrial,JI8m8w4it2g0U,FEMENINO,20021218,Perú,PUNO,PUNO,PUNO,210101,SOLTERO,2019,ESTATAL,Perú,SECUNDARIA MARIA AUXILIADORA,PUNO,PUNO,PUNO,PASO CONTROL BIOMETRICO,1010.4
20230718,EXAMEN CEPREUNA,Ingeniería Agrícola,CI6R7e9zH6J0K,MASCULINO,20031125,Perú,PUNO,PUNO,PUNO,210101,SOLTERO,2020,ESTATAL,Perú,GRAN UNIDAD ESCOLAR SAN CARLOS,PUNO,PUNO,PUNO,PASO CONTROL BIOMETRICO,900.0
20230718,EXAMEN CEPREUNA,Ingeniería Agrícola,ix4M5K6mI5h9y,MASCULINO,20050416,Perú,PUNO,PUNO,PUNO,210101,SOLTERO,2021,PARTICULAR,Perú,ADVENTISTA PUNO,PUNO,PUNO,PUNO,PASO CONTROL BIOMETRICO,790.0
20230718,EXAMEN CEPREUNA,Ingeniería Civil,Jv0R2c1FO2T6F,MASCULINO,20020102,Perú,PUNO,PUNO,PUNO,210101,SOLTERO,2018,ESTATAL,Perú,GLORIOSO SAN CARLOS,PUNO,PUNO,PUNO,PASO CONTROL BIOMETRICO,1310.0
20230718,EXAMEN CEPREUNA,Ingeniería Civil,TD8H4U9zx1S8J,MASCULINO,20021231,Perú,PUNO,PUNO,PUNO,210101,SOLTERO,2019,ESTATAL,Perú,GRAN UNIDAD ESCOLAR SAN CARLOS,PUNO,PUNO,PUNO,PASO CONTROL BIOMETRICO,1310.0
20230718,EXAMEN CEPREUNA,Ingeniería Civil,JN6y0W0Dx5a9p,MASCULINO,20020403,Perú,PUNO,PUNO,PUNO,210101,SOLTERO,2018,ESTATAL,Perú,GRAN UNIDAD ESCOLAR SAN CARLOS,PUNO,PUNO,PUNO,PASO CONTROL BIOMETRICO,1286.0
20230718,EXAMEN CEPREUNA,Ingeniería Civil,lT9Y9o8WG1m3c,MASCULINO,20030310,Perú,PUNO,PUNO,PUNO,210101,SOLTERO,2019,ESTATAL,Perú,GRAN UNIDAD ESCOLAR SAN CARLOS,PUNO,PUNO,PUNO,PASO CONTROL BIOMETRICO,1270.0
20230718,EXAMEN CEPREUNA,Ingeniería Civil,HQ4K2A3Qy7y4D,MASCULINO,19980714,Perú,PUNO,PUNO,PUNO,210101,SOLTERO,2014,ESTATAL,Perú,GRAN UNIDAD ESCOLAR SAN CARLOS,PUNO,PUNO,PUNO,PASO CONTROL BIOMETRICO,1260.0
20230718,EXAMEN CEPREUNA,Ingeniería Civil,WE9q5u2fW2C6N,MASCULINO,20020929,Perú,PUNO,PUNO,PUNO,210101,SOLTERO,2019,ESTATAL,Perú,GRAN UNIDAD ESCOLAR SAN CARLOS,PUNO,PUNO,PUNO,PASO CONTROL BIOMETRICO,1250.0
20230718,EXAMEN CEPREUNA,Ingeniería Civil,oN0W2S8Ku7S6v,MASCULINO,19961223,Perú,PUNO,PUNO,PUNO,210101,SOLTERO,2013,ESTATAL,Perú,GLORIOSO SAN CARLOS,PUNO,PUNO,PUNO,PASO CONTROL BIOMETRICO,1240.0
20230718,EXAMEN CEPREUNA,Ingeniería Civil,ou8z2D9Na6F1v,FEMENINO,20040823,Perú,PUNO,PUNO,PUNO,210101,SOLTERO,2020,PARTICULAR,Perú,CLAUDIO GALENO,PUNO,SAN ROMAN,JULIACA,PASO CONTROL BIOMETRICO,1220.0
20230718,EXAMEN CEPREUNA,Ingeniería Civil,Lv0w6H0kQ0u3c,MASCULINO,19970614,Perú,PUNO,PUNO,PUNO,210101,SOLTERO,2013,ESTATAL,Perú,GLORIOSO SAN CARLOS,PUNO,PUNO,PUNO,PASO CONTROL BIOMETRICO,1220.0
20230718,EXAMEN CEPREUNA,Ingeniería de Sistemas,Ui6O7d0HQ4y9c,MASCULINO,20050225,Perú,PUNO,PUNO,PUNO,210101,SOLTERO,2021,PARTICULAR,Perú,SAN IGNACIO DE LOYOLA,PUNO,PUNO,PUNO,PASO CONTROL BIOMETRICO,1070.0
20230718,EXAMEN CEPREUNA,Ingeniería de Sistemas,gT4M9h2Ku7g6e,MASCULINO,20040226,Perú,PUNO,PUNO,PUNO,210101,SOLTERO,2020,ESTATAL,Perú,GLORIOSO SAN CARLOS,PUNO,PUNO,PUNO,PASO CONTROL BIOMETRICO,1020.0
20230718,EXAMEN CEPREUNA,Ingeniería de Sistemas,uY9s5Z9Pl8P5k,MASCULINO,20040804,Perú,PUNO,PUNO,PUNO,210101,SOLTERO,2020,ESTATAL,Perú,GRAN UNIDAD ESCOLAR SAN CARLOS,PUNO,PUNO,PUNO,PASO CONTROL BIOMETRICO,1010.0
20230718,EXAMEN CEPREUNA,Ingeniería de Sistemas,sS6D0j1ta8L7x,FEMENINO,20040622,Perú,PUNO,PUNO,PUNO,210101,SOLTERO,2020,PARTICULAR,Perú,PARROQUIAL LA INMACULADA - PUNO,PUNO,PUNO,PUNO,PASO CONTROL BIOMETRICO,950.0
20230718,EXAMEN CEPREUNA,Ingeniería de Sistemas,zY3u2m0Mp0z3E,MASCULINO,20040628,Perú,PUNO,PUNO,PUNO,210101,SOLTERO,2020,PARTICULAR,Perú,SAN JUAN BAUTISTA,PUNO,PUNO,PUNO,PASO CONTROL BIOMETRICO,910.0
20230718,EXAMEN CEPREUNA,Ingeniería de Sistemas,fx8l7O8Bv5z4u,MASCULINO,20030207,Perú,PUNO,PUNO,PUNO,210101,SOLTERO,2019,ESTATAL,Perú,GRAN UNIDAD ESCOLAR SAN CARLOS,PUNO,PUNO,PUNO,PASO CONTROL BIOMETRICO,910.0
20230718,EXAMEN CEPREUNA,Ingeniería Mecánica Eléctrica,sJ0d3L5QL9t9D,MASCULINO,20050421,Perú,PUNO,PUNO,PUNO,210101,SOLTERO,2021,ESTATAL,Perú,GRAN UNIDAD ESCOLAR SAN CARLOS,PUNO,PUNO,PUNO,PASO CONTROL BIOMETRICO,1050.0
20230718,EXAMEN CEPREUNA,Ingeniería Mecánica Eléctrica,cr8J7c1eI5S1k,MASCULINO,20040108,Perú,PUNO,PUNO,PUNO,210101,SOLTERO,2020,PARTICULAR,Perú,CLAUDIO GALENO,PUNO,PUNO,PUNO,PASO CONTROL BIOMETRICO,1050.0
