FECHA_CORTE,MODALIDAD,ESCUELA DE PROFESIONAL,UUID,SEXO,F_NACIMIENTO,PAIS_NACIMIENTO,DEPARTAMENTO_NACIMIENTO,PROVINCIA_NACIMIENTO,DISTRITO_NACIMIENTO,UBIGEO_NACIMIENTO,ESTADO_CIVIL,AÑO_EGRESO,TIPO_COLEGIO,PAIS_COLEGIO,NOMBRE_COLEGIO,DEPARTAMENTO_COLEGIO,PROVINCIA_COLEGIO,DISTRITO_COLEGIO,ESTADO_BIOMETRICO,PUNTAJE_TOTAL
20230718,EXAMEN CEPREUNA,INGENIERIA DE SISTEMAS,JW2Z8M8SH3C3H,MASCULINO,20041220,PERU,PUNO,HUACANE,ROSASPATA,210606,SOLTERO,2020,PUBLICA,PERU,ROSASPATA,PUNO,PUNO,HUANCANE,PASO CONTROL BIOMETRICO,1809.31
20230718,EXAMEN CEPREUNA,INGENIERIA METALURGICA,QR6Z8Y1AT3V1D,MASCULINO,20050308,PERU,PUNO,AZANGARO,SAMAN,210210,SOLTERO,2021,PUBLICA,PERU,JOSE ANTONIO ENCINAS,PUNO,PUNO,SAN ROMAN,PASO CONTROL BIOMETRICO,1133.55
20230718,EXAMEN CEPREUNA,ENFERMERIA,QD4D7L2KA1M5H,FEMENINO,20001222,PERU,PUNO,AZANGARO,SAMAN,210210,SOLTERO,2017,PUBLICA,PERU,SAN MARTIN,PUNO,PUNO,SAN ROMAN,PASO CONTROL BIOMETRICO,1407.5
20230718,EXAMEN CEPREUNA,INGENIERIA AGROINDUSTRIAL,IK7D4K4KA7Z8K,FEMENINO,20041129,PERU,PUNO,AZANGARO,SAMAN,210210,SOLTERO,2021,PUBLICA,PERU,SAN JUAN,PUNO,PUNO,AZANGARO,PASO CONTROL BIOMETRICO,993.42
20230718,EXAMEN CEPREUNA,"EDUC. SEC.: MATEMATICA, FISICA, COMP. E INFORMATICA",SG9X2U4WG5A2T,FEMENINO,20051013,PERU,PUNO,AZANGARO,SAMAN,210210,SOLTERO,2022,PUBLICA,PERU,SIMON BOLIVAR,PUNO,PUNO,SAN ROMAN,PASO CONTROL BIOMETRICO,1467.32
20230718,EXAMEN CEPREUNA,BIOLOGIA: MICROBIOLOGIA Y LABORATORIO CLINICO,WT7T5Q3QO2P6A,MASCULINO,20040602,PERU,PUNO,AZANGARO,SAMAN,210210,SOLTERO,2020,ESTATAL,PERU,JOSE ANTONIO ENCINAS,PUNO,SAN ROMAN,JULIACA,PASO CONTROL BIOMETRICO,2319.1
20230718,EXAMEN CEPREUNA,INGENIERIA AGRONOMICA,PJ2F4M3YY4H2C,MASCULINO,20030101,PERU,PUNO,AZANGARO,SAMAN,210210,SOLTERO,2019,ESTATAL,PERU,TARACO,PUNO,HUANCANE,TARACO,PASO CONTROL BIOMETRICO,1670.87
20230718,EXAMEN CEPREUNA,ING. TOPOGRAFICA Y AGRIMENSURA,JN5B3R3XI9L9F,FEMENINO,20041218,PERU,PUNO,AZANGARO,SAMAN,210210,SOLTERO,2020,ESTATAL,PERU,JOSE ANTONIO ENCINAS,PUNO,SAN ROMAN,JULIACA,PASO CONTROL BIOMETRICO,1430.46
20230718,EXAMEN CEPREUNA,INGENIERIA AGROINDUSTRIAL,SH8O6V2EH0N5R,MASCULINO,20031126,PERU,PUNO,AZANGARO,SAMAN,210210,SOLTERO,2020,ESTATAL,PERU,CHUCARIPO,PUNO,AZANGARO,SAMAN,PASO CONTROL BIOMETRICO,1371.72
20230718,EXAMEN CEPREUNA,INGENIERIA CIVIL,GZ7Z4X0XO7B8J,MASCULINO,20001227,PERU,PUNO,AZANGARO,SAMAN,210210,SOLTERO,2017,PARTICULAR,PERU,REAL CONVICTORIO,PUNO,SAN ROMAN,SAN MIGUEL,PASO CONTROL BIOMETRICO,1915.5
20230718,EXAMEN CEPREUNA,ENFERMERIA,LX8N5R8KP6A9S,FEMENINO,20010327,PERU,PUNO,AZANGARO,SAMAN,210210,SOLTERO,2017,ESTATAL,PERU,JOSE ANTONIO ENCINAS,PUNO,SAN ROMAN,JULIACA,PASO CONTROL BIOMETRICO,1200.0
20230718,EXAMEN CEPREUNA,"EDUC. SEC.: MATEMATICA, FISICA, COMP. E INFORMATICA",NT9A3X5GU7F9Z,MASCULINO,19980628,PERU,PUNO,AZANGARO,SAMAN,210210,SOLTERO,2016,ESTATAL,PERU,CHUCARIPO,PUNO,AZANGARO,SAMAN,PASO CONTROL BIOMETRICO,1190.4
20230718,EXAMEN CEPREUNA,INGENIERIA AGRONOMICA,KL3G1Y2BC5Q0Z,MASCULINO,20041101,PERU,PUNO,AZANGARO,SAMAN,210210,SOLTERO,2021,ESTATAL,PERU,ARAPA,PUNO,AZANGARO,ARAPA,PASO CONTROL BIOMETRICO,948.0
20230718,EXAMEN CEPREUNA,INGENIERIA GEOLOGICA,JW8P1R8HU5K5Z,MASCULINO,20050107,PERU,PUNO,AZANGARO,SAMAN,210210,SOLTERO,2021,ESTATAL,PERU,JOSE ANTONIO ENCINAS,PUNO,SAN ROMAN,JULIACA,PASO CONTROL BIOMETRICO,1060.0
20230718,EXAMEN CEPREUNA,INGENIERIA CIVIL,TS4M3R4XI3M6G,MASCULINO,19981008,PERU,PUNO,AZANGARO,SAMAN,210210,SOLTERO,2015,ESTATAL,PERU,PEDRO VILCAPAZA,PUNO,SAN ROMAN,SAN MIGUEL,PASO CONTROL BIOMETRICO,1280.0
20230718,EXAMEN CEPREUNA,INGENIERIA METALURGICA,QH3F3P5EL0J0W,MASCULINO,20030720,PERU,PUNO,AZANGARO,SAN ANTON,210211,SOLTERO,2020,PUBLICA,PERU,32 MARIANO H. CORNEJO,PUNO,PUNO,SAN ROMAN,PASO CONTROL BIOMETRICO,981.05
20230718,EXAMEN CEPREUNA,INGENIERIA METALURGICA,HS5V8S2JD7T0B,MASCULINO,20031201,PERU,PUNO,AZANGARO,SAN ANTON,210211,SOLTERO,2020,PUBLICA,PERU,SAN JUAN,PUNO,PUNO,MELGAR,PASO CONTROL BIOMETRICO,988.89
20230718,EXAMEN CEPREUNA,CIENCIAS CONTABLES,DE2G6Z3JE7O1E,FEMENINO,20040610,PERU,PUNO,AZANGARO,SAN ANTON,210211,SOLTERO,2020,PUBLICA,PERU,LAS MERCEDES,PUNO,PUNO,SAN ROMAN,PASO CONTROL BIOMETRICO,1598.38
20230718,EXAMEN CEPREUNA,"EDUC. SEC.: CIENCIA, TECNOLOGIA Y AMBIENTE",UV1N0S5MP9X3Q,MASCULINO,20010116,PERU,PUNO,AZANGARO,SAN ANTON,210211,SOLTERO,2017,ESTATAL,PERU,SAN ANTON,PUNO,AZANGARO,SAN ANTON,PASO CONTROL BIOMETRICO,1665.936
20230718,EXAMEN CEPREUNA,"EDUC. SEC.: LENGUA, LIT. PSICOL. Y FILOSOF.",EM4J8B5NW7J4W,FEMENINO,20020717,PERU,PUNO,AZANGARO,SAN ANTON,210211,SOLTERO,2018,ESTATAL,PERU,PERU BIRF,PUNO,SAN ROMAN,SAN MIGUEL,PASO CONTROL BIOMETRICO,2375.386
20230718,EXAMEN CEPREUNA,EDUC. SEC.: CIENCIAS SOCIALES,UX0Q5Y3ZH0X6X,MASCULINO,20040118,PERU,PUNO,AZANGARO,SAN ANTON,210211,SOLTERO,2019,ESTATAL,PERU,SAN ANTON,PUNO,AZANGARO,SAN ANTON,PASO CONTROL BIOMETRICO,2064.444
20230718,EXAMEN CEPREUNA,ARTE: MUSICA,KT9F7O5JR7N3Y,MASCULINO,20010721,PERU,PUNO,AZANGARO,SAN ANTON,210211,SOLTERO,2019,ESTATAL,PERU,JOSE ANTONIO ENCINAS,PUNO,SAN ROMAN,JULIACA,PASO CONTROL BIOMETRICO,2246.438
20230718,EXAMEN CEPREUNA,INGENIERIA GEOLOGICA,HL9W0D8KA6W7O,MASCULINO,20020130,PERU,PUNO,AZANGARO,SAN ANTON,210211,SOLTERO,2018,PARTICULAR,PERU,JAMES BALDWIN,PUNO,SAN ROMAN,JULIACA,PASO CONTROL BIOMETRICO,1445.522
20230718,EXAMEN CEPREUNA,INGENIERIA AGROINDUSTRIAL,AE9S1M8YY1Q1B,FEMENINO,20030730,PERU,PUNO,AZANGARO,SAN ANTON,210211,SOLTERO,2019,ESTATAL,PERU,SAN ANTON,PUNO,AZANGARO,SAN ANTON,PASO CONTROL BIOMETRICO,1041.384
20230718,EXAMEN CEPREUNA,ARQUITECTURA Y URBANISMO,HG4Y6M7KC8H7E,MASCULINO,20000504,PERU,PUNO,AZANGARO,SAN ANTON,210211,SOLTERO,2017,ESTATAL,PERU,SAN ANTON,PUNO,AZANGARO,SAN ANTON,PASO CONTROL BIOMETRICO,1792.51
20230718,EXAMEN CEPREUNA,CIENCIAS CONTABLES,FM7H3L5YA4Q8P,MASCULINO,19990124,PERU,PUNO,AZANGARO,SAN ANTON,210211,SOLTERO,2015,PARTICULAR,PERU,SAN RAFAEL,LIMA,LIMA,CARABAYLLO,PASO CONTROL BIOMETRICO,1180.0
20230718,EXAMEN CEPREUNA,EDUCACION PRIMARIA,LA9N7T6NR9N2B,FEMENINO,20030308,PERU,PUNO,AZANGARO,SAN ANTON,210211,SOLTERO,2019,ESTATAL,PERU,SAN ANTON,PUNO,AZANGARO,SAN ANTON,PASO CONTROL BIOMETRICO,1008.0
20230718,EXAMEN CEPREUNA,INGENIERIA METALURGICA,HW6Y6T9DK5C2U,MASCULINO,19960701,PERU,PUNO,AZANGARO,SAN ANTON,210211,SOLTERO,2013,ESTATAL,PERU,CESAR VALLEJO,PUNO,HUANCANE,HUANCANE,PASO CONTROL BIOMETRICO,864.0
20230718,EXAMEN CEPREUNA,INGENIERIA AGRICOLA,UQ7P1W5QT0C9B,FEMENINO,20021121,PERU,PUNO,AZANGARO,SAN ANTON,210211,SOLTERO,2018,ESTATAL,PERU,SAN ANTON,PUNO,AZANGARO,SAN ANTON,PASO CONTROL BIOMETRICO,870.0
20230718,EXAMEN CEPREUNA,BIOLOGIA: PESQUERIA ,FE8L2L3TK5H1M,MASCULINO,20021125,PERU,PUNO,PUNO,SAN ANTONIO,210113,SOLTERO,2019,PUBLICA,PERU,45 EMILIO ROMERO PADILLA,PUNO,PUNO,PUNO,PASO CONTROL BIOMETRICO,649.28
20230718,EXAMEN CEPREUNA,INGENIERIA GEOLOGICA,JF3B6W7YF1T0F,MASCULINO,20020108,PERU,PUNO,CARABAYA,SAN GABAN,210309,SOLTERO,2018,ESTATAL,PERU,SAN GABAN,PUNO,CARABAYA,SAN GABAN,PASO CONTROL BIOMETRICO,1785.584
20230718,EXAMEN CEPREUNA,ENFERMERIA,KK4Y5M7AX5F6Y,FEMENINO,20040705,PERU,CUSCO,CUSCO,SAN JERONIMO,080104,SOLTERO,2020,ESTATAL,PERU,SAN ANTON,PUNO,AZANGARO,SAN ANTON,PASO CONTROL BIOMETRICO,1796.796
20230718,EXAMEN CEPREUNA,INGENIERIA MECANICA ELECTRICA ,DO0I4I9YN2V0G,MASCULINO,20020925,PERU,PUNO,AZANGARO,SAN JOSE,210212,SOLTERO,2019,PUBLICA,PERU,A 28 PERU BIRF,PUNO,PUNO,AZANGARO,PASO CONTROL BIOMETRICO,1176.358
20230718,EXAMEN CEPREUNA,INGENIERIA CIVIL,BY2M5R1FJ0N9W,MASCULINO,19960702,PERU,PUNO,AZANGARO,SAN JOSE,210212,SOLTERO,2012,PUBLICA,PERU,SAN JOSE,PUNO,PUNO,AZANGARO,PASO CONTROL BIOMETRICO,1803.244
20230718,EXAMEN CEPREUNA,EDUCACION FISICA ,EL5S4I7FH6L1Y,MASCULINO,20020209,PERU,PUNO,AZANGARO,SAN JOSE,210212,SOLTERO,2019,PUBLICA,PERU,SOLLOCOTA,PUNO,PUNO,AZANGARO,PASO CONTROL BIOMETRICO,1735.63
20230718,EXAMEN CEPREUNA,"EDUC. SEC.: CIENCIA, TECNOLOGIA Y AMBIENTE",AB8X7G1AW4C1I,MASCULINO,20000621,PERU,PUNO,AZANGARO,SAN JOSE,210212,SOLTERO,2016,ESTATAL,PERU,28 PERU BIRF,PUNO,AZANGARO,AZANGARO,PASO CONTROL BIOMETRICO,1916.76
20230718,EXAMEN CEPREUNA,INGENIERIA DE MINAS,QZ1T1W3CO5N9Q,MASCULINO,20011010,PERU,PUNO,AZANGARO,SAN JOSE,210212,SOLTERO,2018,ESTATAL,PERU,28 PERU BIRF,PUNO,AZANGARO,AZANGARO,PASO CONTROL BIOMETRICO,1629.29
20230718,EXAMEN CEPREUNA,"EDUC. SEC.: LENGUA, LIT. PSICOL. Y FILOSOF.",WD8L5D2IB5E1S,MASCULINO,19870627,PERU,PUNO,AZANGARO,SAN JOSE,210212,SOLTERO,2004,PARTICULAR,PERU,PRIVADA ADVENTISTA PEDRO KALBERMATTER,PUNO,SAN ROMAN,JULIACA,PASO CONTROL BIOMETRICO,1464.0
20230718,EXAMEN CEPREUNA,TRABAJO SOCIAL,VC9E5Z7HT0H5O,FEMENINO,20030513,PERU,LIMA,LIMA,SAN JUAN DE LURIGANCHO,150132,SOLTERO,2019,ESTATAL,PERU,JOSE ANTONIO ENCINAS,PUNO,SAN ROMAN,JULIACA,PASO CONTROL BIOMETRICO,1937.63
20230718,EXAMEN CEPREUNA,EDUCACION INICIAL,ZM7U8I8XH6P3H,FEMENINO,20030127,PERU,LIMA,LIMA,SAN JUAN DE LURIGANCHO,150132,SOLTERO,2020,PARTICULAR,PERU,IEP LEONARD EULER,PUNO,PUNO,PUNO,PASO CONTROL BIOMETRICO,1116.0
20230718,EXAMEN CEPREUNA,CIENCIAS DE LA COMUNICACION SOCIAL,TB6Q6N9UJ8B8W,MASCULINO,20050106,PERU,LIMA,LIMA,SAN JUAN DE MIRAFLORES,150132,SOLTERO,2020,PUBLICA,PERU,SOLITARIO,PUNO,PUNO,HUANCANE,PASO CONTROL BIOMETRICO,1427.29
20230718,EXAMEN CEPREUNA,INGENIERIA MECANICA ELECTRICA,GN4J3T4ZO9O5U,MASCULINO,20020101,PERU,LIMA,LIMA,SAN JUAN DE MIRAFLORES,150132,SOLTERO,2019,ESTATAL,PERU,CEBA - GUE SAN CARLOS,PUNO,PUNO,PUNO,PASO CONTROL BIOMETRICO,1445.04
20230718,EXAMEN CEPREUNA,ARQUITECTURA Y URBANISMO,NR4Q5P6HT0P9I,FEMENINO,20050416,PERU,LIMA,LIMA,SAN JUAN DE MIRAFLORES,150132,SOLTERO,2021,ESTATAL,PERU,SIMON BOLIVAR,PUNO,SAN ROMAN,SAN MIGUEL,PASO CONTROL BIOMETRICO,1814.572
20230718,EXAMEN CEPREUNA,EDUCACION INICIAL ,JE6P8S1KX3B1Z,FEMENINO,20030205,PERU,PUNO,AZANGARO,SAN JUAN DE SALINAS,210213,SOLTERO,2019,PUBLICA,PERU,JOSE ANTONIO ENCINAS,PUNO,PUNO,SAN ROMAN,PASO CONTROL BIOMETRICO,1630.31
20230718,EXAMEN CEPREUNA,ENFERMERIA,RG2F7E7RW2E2F,FEMENINO,20030101,PERU,PUNO,AZANGARO,SAN JUAN DE SALINAS,210213,SOLTERO,2019,PUBLICA,PERU,A 28 PERU BIRF,PUNO,PUNO,AZANGARO,NO PASO CONTROL BIOMETRICO,1547.92
20230718,EXAMEN CEPREUNA,"EDUC. SEC.: MATEMATICA, FISICA, COMP. E INFORMATICA",NJ0Q6V7DJ6A5Y,MASCULINO,20050310,PERU,PUNO,AZANGARO,SAN JUAN DE SALINAS,210213,SOLTERO,2021,ESTATAL,PERU,I.E.S. PEDRO VILCAPAZA ALARCON,PUNO,AZANGARO,AZANGARO,PASO CONTROL BIOMETRICO,1088.052
20230718,EXAMEN CEPREUNA,ARTE: ARTES PLASTICAS,OQ7I3C3DD2V0K,MASCULINO,20020925,PERU,PUNO,AZANGARO,SAN JUAN DE SALINAS,210213,SOLTERO,2018,ESTATAL,PERU,28 PERU BIRF,PUNO,AZANGARO,AZANGARO,PASO CONTROL BIOMETRICO,1623.012
20230718,EXAMEN CEPREUNA,"MEDICINA, VETERINARIA Y ZOOT.",AX8G9Z3UK9V2J,MASCULINO,20030104,PERU,PUNO,AZANGARO,SAN JUAN DE SALINAS,210213,SOLTERO,2018,ESTATAL,PERU,JOSE CARLOS MARIATEGUI,PUNO,AZANGARO,SAN JUAN DE SALINAS,PASO CONTROL BIOMETRICO,928.8
20230718,EXAMEN CEPREUNA,ENFERMERIA,IM9C6F8SY2D0H,FEMENINO,20000410,PERU,PUNO,AZANGARO,SAN JUAN DE SALINAS,210213,SOLTERO,2016,ESTATAL,PERU,PERU BIRF,PUNO,SAN ROMAN,SAN MIGUEL,PASO CONTROL BIOMETRICO,1428.0
20230718,EXAMEN CEPREUNA,EDUC. SEC.: CIENCIAS SOCIALES,UR2W5S8PG8R9Q,MASCULINO,20000402,PERU,PUNO,AZANGARO,SAN JUAN DE SALINAS,210213,SOLTERO,2016,ESTATAL,PERU,JOSE CARLOS MARIATEGUI,PUNO,AZANGARO,SAN JUAN DE SALINAS,PASO CONTROL BIOMETRICO,972.0
20230718,EXAMEN CEPREUNA,ADMINISTRACION,FR3E2G0PX7I7X,FEMENINO,20030219,PERU,PUNO,AZANGARO,SAN JUAN DE SALINAS,210213,SOLTERO,2019,ESTATAL,PERU,I.E.S. PEDRO VILCAPAZA ALARCON,PUNO,AZANGARO,AZANGARO,PASO CONTROL BIOMETRICO,1110.0
20230718,EXAMEN CEPREUNA,"EDUC. SEC.: MATEMATICA, FISICA, COMP. E INFORMATICA",RQ4V3R8XU4B2D,MASCULINO,20030106,PERU,PUNO,SANDIA,SAN JUAN DEL ORO,211207,SOLTERO,2019,ESTATAL,PERU,SANTA MARIA DE LA PROVIDENCIA FE Y ALEGRIA 56,PUNO,SANDIA,SAN JUAN DEL ORO,PASO CONTROL BIOMETRICO,1847.136
20230718,EXAMEN CEPREUNA,INGENIERIA ESTADISTICA E INFORMATICA,WO0H3A6KL9K3K,MASCULINO,20020818,PERU,PUNO,SANDIA,SAN JUAN DEL ORO,211207,SOLTERO,2017,PARTICULAR,PERU,REAL CONVICTORIO,PUNO,SAN ROMAN,SAN MIGUEL,PASO CONTROL BIOMETRICO,2433.24
20230718,EXAMEN CEPREUNA,"MEDICINA, VETERINARIA Y ZOOT.",XF8O4M7GW2H4I,MASCULINO,20020219,PERU,PUNO,SANDIA,SAN JUAN DEL ORO,211207,SOLTERO,2018,ESTATAL,PERU,SANTA MARIA DE LA PROVIDENCIA FE Y ALEGRIA 56,PUNO,SANDIA,SAN JUAN DEL ORO,PASO CONTROL BIOMETRICO,972.0
20230718,EXAMEN CEPREUNA,INGENIERIA ECONOMICA,DD7T0A8VU1H5N,FEMENINO,20040715,PERU,PUNO,SANDIA,SAN JUAN DEL ORO,211207,SOLTERO,2020,ESTATAL,PERU,SANTA MARIA DE LA PROVIDENCIA FE Y ALEGRIA 56,PUNO,SANDIA,SAN JUAN DEL ORO,PASO CONTROL BIOMETRICO,1100.0
20230718,EXAMEN CEPREUNA,TRABAJO SOCIAL,KR0V7X5ED1Z0A,FEMENINO,20020205,PERU,PUNO,SAN ROMAN,SAN MIGUEL,211105,SOLTERO,2018,ESTATAL,PERU,JOSE ANTONIO ENCINAS,PUNO,SAN ROMAN,JULIACA,PASO CONTROL BIOMETRICO,1120.0
20230718,EXAMEN CEPREUNA,EDUCACION PRIMARIA,MX1J2T7AK0T2Z,FEMENINO,20020202,PERU,PUNO,SAN ROMAN,SAN MIGUEL,211105,SOLTERO,2018,ESTATAL,PERU,JOSE ANTONIO ENCINAS,PUNO,SAN ROMAN,JULIACA,PASO CONTROL BIOMETRICO,1044.0
20230718,EXAMEN CEPREUNA,INGENIERIA ESTADISTICA E INFORMATICA,PR0G5C3KL4F0K,FEMENINO,20040701,PERU,CUSCO,CANCHIS,SAN PABLO,080606,SOLTERO,2020,ESTATAL,PERU,SANTA ROSA,PUNO,PUNO,PUNO,PASO CONTROL BIOMETRICO,2209.085
20230718,EXAMEN CEPREUNA,SOCIOLOGIA,NL6U2C3XJ3Q3I,FEMENINO,20010927,PERU,CUSCO,CANCHIS,SAN PABLO,080606,SOLTERO,2017,ESTATAL,PERU,JERONIMO ZAVALA,CUSCO,CANCHIS,COMBAPATA,PASO CONTROL BIOMETRICO,800.0
20230718,EXAMEN CEPREUNA,BIOLOGIA: ECOLOGIA,JM0B0A1LK1W3O,FEMENINO,20040914,PERU,PUNO,SANDIA,SAN PEDRO DE PUTINA PUNCO,211210,SOLTERO,2021,ESTATAL,PERU,SANTA ROSA,PUNO,PUNO,PUNO,PASO CONTROL BIOMETRICO,1938.698
20230718,EXAMEN CEPREUNA,NUTRICION HUMANA ,RQ4K0X9BE6T7E,FEMENINO,20020824,PERU,PUNO,SANDIA,SANDIA,211201,SOLTERO,2018,PUBLICA,PERU,JOSE CARLOS MARIATEGUI,PUNO,PUNO,SANDIA,PASO CONTROL BIOMETRICO,1328.48
20230718,EXAMEN CEPREUNA,TRABAJO SOCIAL ,DY0M3Q2JI1E2Y,FEMENINO,20020512,PERU,PUNO,SANDIA,SANDIA,211201,SOLTERO,2018,PUBLICA,PERU,AGROPECUARIO JOSE MARIA ARGUEDAS ALTAMIRANO,PUNO,PUNO,SANDIA,PASO CONTROL BIOMETRICO,1670.59
20230718,EXAMEN CEPREUNA,INGENIERIA AGRONOMICA,QV8M3G6AC3R3O,MASCULINO,20051030,PERU,PUNO,SANDIA,SANDIA,211201,SOLTERO,2021,PUBLICA,PERU,JOSE CARLOS MARIATEGUI,PUNO,PUNO,SANDIA,PASO CONTROL BIOMETRICO,1237.25
20230718,EXAMEN CEPREUNA,"EDUC. SEC.: MATEMATICA, FISICA, COMP. E INFORMATICA",ZV9N1G5AU3V0S,MASCULINO,20040504,PERU,PUNO,SANDIA,SANDIA,211201,SOLTERO,2020,PUBLICA,PERU,INDEPENDENCIA,PUNO,PUNO,SANDIA,PASO CONTROL BIOMETRICO,1549.55
20230718,EXAMEN CEPREUNA,INGENIERIA GEOLOGICA ,ZA7F0B2HD4O1P,FEMENINO,20040922,PERU,PUNO,SANDIA,SANDIA,211201,SOLTERO,2021,PUBLICA,PERU,SANTA ROSA,PUNO,PUNO,PUNO,PASO CONTROL BIOMETRICO,1647.3
20230718,EXAMEN CEPREUNA,EDUCACION PRIMARIA,HV3S4Z9TC6F1H,FEMENINO,20050120,PERU,PUNO,SANDIA,SANDIA,211201,SOLTERO,2021,ESTATAL,PERU,COAR PUNO,PUNO,PUNO,CHUCUITO,PASO CONTROL BIOMETRICO,2361.12
20230718,EXAMEN CEPREUNA,"EDUC. SEC.: MATEMATICA, FISICA, COMP. E INFORMATICA",WE8Q5G0ZD8C7W,MASCULINO,20031003,PERU,PUNO,SANDIA,SANDIA,211201,SOLTERO,2020,ESTATAL,PERU,MUNICIPAL SANDIA,PUNO,SANDIA,SANDIA,PASO CONTROL BIOMETRICO,1592.628
20230718,EXAMEN CEPREUNA,CIENCIAS DE LA COMUNICACION SOCIAL,MF8J7A7MY0J4D,FEMENINO,20030324,PERU,PUNO,SANDIA,SANDIA,211201,SOLTERO,2019,ESTATAL,PERU,MUNICIPAL SANDIA,PUNO,SANDIA,SANDIA,PASO CONTROL BIOMETRICO,1722.934
20230718,EXAMEN CEPREUNA,INGENIERIA AGRONOMICA,OG2P0A4MI3T1M,FEMENINO,20040612,PERU,PUNO,SANDIA,SANDIA,211201,SOLTERO,2020,ESTATAL,PERU,JOSE CARLOS MARIATEGUI,PUNO,SANDIA,SANDIA,PASO CONTROL BIOMETRICO,1840.296
20230718,EXAMEN CEPREUNA,INGENIERIA GEOLOGICA,KE2G5J8BU2E9X,MASCULINO,20030507,PERU,PUNO,SANDIA,SANDIA,211201,SOLTERO,2020,ESTATAL,PERU,S.AGROP. MARIANO MELGAR SIMBA - LAQUEQUE,PUNO,SANDIA,SANDIA,PASO CONTROL BIOMETRICO,1804.61
20230718,EXAMEN CEPREUNA,INGENIERIA METALURGICA,OG1F7P7BC2C6X,MASCULINO,20030927,PERU,PUNO,SANDIA,SANDIA,211201,SOLTERO,2020,PARTICULAR,PERU,BUEN PASTOR,PUNO,SAN ROMAN,JULIACA,PASO CONTROL BIOMETRICO,1125.398
20230718,EXAMEN CEPREUNA,INGENIERIA AGRICOLA,UZ2S0O9TV9Q3K,MASCULINO,20000927,PERU,PUNO,SANDIA,SANDIA,211201,SOLTERO,2017,ESTATAL,PERU,JOSE CARLOS MARIATEGUI,PUNO,SANDIA,SANDIA,PASO CONTROL BIOMETRICO,1532.827
20230718,EXAMEN CEPREUNA,INGENIERIA MECANICA ELECTRICA,FI4I4F3BA9L8V,MASCULINO,20041120,PERU,PUNO,SANDIA,SANDIA,211201,SOLTERO,2021,PARTICULAR,PERU,NUESTRA SENORA DEL CARMEN,PUNO,SAN ROMAN,JULIACA,PASO CONTROL BIOMETRICO,1674.804
20230718,EXAMEN CEPREUNA,BIOLOGIA: MICROBIOLOGIA Y LABORATORIO CLINICO,SC3S9I3UZ0Q4U,FEMENINO,20000911,PERU,PUNO,SANDIA,SANDIA,211201,SOLTERO,2017,ESTATAL,PERU,MUNICIPAL SANDIA,PUNO,SANDIA,SANDIA,PASO CONTROL BIOMETRICO,1020.0
20230718,EXAMEN CEPREUNA,ODONTOLOGIA,DZ6O7S4HT4N0M,FEMENINO,20030912,PERU,PUNO,SANDIA,SANDIA,211201,SOLTERO,2020,ESTATAL,PERU,MUNICIPAL SANDIA,PUNO,SANDIA,SANDIA,PASO CONTROL BIOMETRICO,1020.0
20230718,EXAMEN CEPREUNA,TRABAJO SOCIAL,BS2O3R7GK7H9N,FEMENINO,20020906,PERU,PUNO,SANDIA,SANDIA,211201,SOLTERO,2018,PARTICULAR,PERU,VIVA ESPERANZA,PUNO,SAN ROMAN,SAN MIGUEL,PASO CONTROL BIOMETRICO,1250.0
20230718,EXAMEN CEPREUNA,ANTROPOLOGIA,WQ8X6L6KB3M0X,MASCULINO,19970717,PERU,PUNO,SANDIA,SANDIA,211201,SOLTERO,2014,ESTATAL,PERU,GLORIOSO SAN CARLOS,PUNO,PUNO,PUNO,PASO CONTROL BIOMETRICO,932.0
20230718,EXAMEN CEPREUNA,ADMINISTRACION,EC3U1Z6SE3I1E,MASCULINO,20020430,PERU,PUNO,SANDIA,SANDIA,211201,SOLTERO,2018,ESTATAL,PERU,MUNICIPAL SANDIA,PUNO,SANDIA,SANDIA,PASO CONTROL BIOMETRICO,1400.0
20230718,EXAMEN CEPREUNA,INGENIERIA AGROINDUSTRIAL,SB7N3H3CE2P6F,FEMENINO,19981225,PERU,CUSCO,LA CONVENCION,SANTA ANA,080901,SOLTERO,2015,ESTATAL,PERU,LA CONVENCION,CUSCO,LA CONVENCION,SANTA ANA,PASO CONTROL BIOMETRICO,842.4
20230718,EXAMEN CEPREUNA,INGENIERIA AGRONOMICA,PR9K7Y0EY7B6V,FEMENINO,20050410,PERU,LIMA,LIMA,SANTA ANITA,150137,SOLTERO,2021,PARTICULAR,PERU,YACHAY SCHOOL,PUNO,PUNO,PUNO,PASO CONTROL BIOMETRICO,892.8
20230718,EXAMEN CEPREUNA,NUTRICION HUMANA ,AE5G3M7NH3U9K,MASCULINO,20011224,PERU,PUNO,LAMPA,SANTA LUCIA,210709,SOLTERO,2019,PUBLICA,PERU,GLORIOSO SAN CARLOS,PUNO,PUNO,PUNO,PASO CONTROL BIOMETRICO,1260.41
20230718,EXAMEN CEPREUNA,BIOLOGIA: MICROBIOLOGIA Y LABORATORIO CLINICO,JY8K3M2HM2N4U,FEMENINO,20010210,PERU,PUNO,LAMPA,SANTA LUCIA,210709,SOLTERO,2017,ESTATAL,PERU,SECUNDARIA JOSE CARLOS MARIATEGUI,PUNO,LAMPA,SANTA LUCIA,PASO CONTROL BIOMETRICO,1509.45
